business_id,date,stars,croissant,cake,cupcakes,cupcake,sandwich,wine,bread,toast,chocolate,salad,cheese,brunch,eggs,egg,chicken,donut,donuts,pastries,pastry,benedict,bacon,sandwiches,avocado,sourdough,cookie,fruit,croissants,salmon,butter,macarons,cream,burrito,turkey,strawberry,lobster,almond,caramel,blackberry,burger,blueberry,muffin,gourmet,sausage,cinnamon,grilled,raspberry,bagels,tomatoes,macaron,pasta,desserts,Steak,omelette,apple,soup,potatoes,brioche,danish,pie,biscuit,scones,tuna,brownie,tart
1kVnChI4aqsPw9i2PVqkkw,2012-04-28 05:00:52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5719,,
5GUA13zYgw4_8F6qUMU_LA,2015-03-12 09:38:43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-08-03 03:11:56,4,,,,,,,,,,-0.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2016-07-11 15:56:24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2017-12-01 20:45:47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6705,,,,0.7845,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2017-01-27 09:40:05,5,,,,,,,,,,0.7096,0.7096,,,,0.7096,,,,,,,,,,,,,,,,,,,,,,,,0.7096,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2014-05-11 18:10:33,5,,0.18912857142857145,0.4031666666666667,0.18912857142857145,,0.4588,,,,,,,,0.4588,,,,,,,,,,,,,,,,,0.8402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2016-04-16 20:17:31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2015-09-08 04:13:09,4,,0.26820000000000005,0.5106,0.26820000000000005,,,,,,,,,,,,,,,,,,,,,0.5267,,,,0.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2017-03-28 03:51:00,4,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pGtaxpSxxpmqPs6FAR1W_A,2013-07-30 03:43:45,5,,0.64646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249,,,,,
1kVnChI4aqsPw9i2PVqkkw,2013-09-28 08:53:55,4,,,,,,,,,,0.7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2012-02-13 19:20:28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2011-08-22 17:32:08,1,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2023,,,0.296,,,,,,,,,,0.296
1kVnChI4aqsPw9i2PVqkkw,2016-12-18 01:11:36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-10-16 03:11:20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2016-01-07 19:20:10,4,,0.6124,0.6124,0.6124,,,,,0.5994,,,,,,,,,,,,,,,,,0.5994,,,,,,,,,,,,0.5994,,,,0.6124,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-03-28 19:12:27,4,,0.494,0.44636666666666663,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2011-09-22 04:32:03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-03-12 00:25:50,5,,0.64775,0.5859,0.64775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2014-05-16 02:08:04,5,,,,,,,,,,-0.1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-11-26 23:37:31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5GUA13zYgw4_8F6qUMU_LA,2019-03-24 22:17:38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-06-21 03:33:18,4,,,,,,,,,,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-02-08 23:00:39,5,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2012-06-15 18:52:20,4,,0.5719,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,0.5994,,,,,,,,,,
5GUA13zYgw4_8F6qUMU_LA,2018-10-31 06:02:08,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2016-11-06 02:39:48,5,,0.5941428571428571,0.45625,0.45625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-04-16 17:15:30,5,,,,,,,,,,0.5719,,,,0.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5GUA13zYgw4_8F6qUMU_LA,2019-02-26 18:29:09,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2009-12-11 10:07:23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-06-04 19:38:09,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2017-03-11 23:59:23,4,,,,,0.22615000000000002,,,,,0.4269,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-06-30 20:12:39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-01-30 03:04:57,4,,0.6115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-11-04 19:15:56,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-02-13 19:51:46,5,,,,,0.3612,,0.6249,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49305,,,,,,,,,
5GUA13zYgw4_8F6qUMU_LA,2019-03-01 16:28:51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-11-09 17:27:29,5,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2015-06-02 23:15:22,5,,0.3612,0.3612,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-02-17 03:29:20,2,,,,,,,,,,-0.2263,-0.2263,,,-0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-02-10 02:37:18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-04-14 22:51:54,5,,0.6597,,0.6597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-09-25 04:46:28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2015-08-16 04:32:21,4,,0.5719,0.5719,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-05-05 16:08:14,5,,0.6908,,0.6908,,0.6908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2015-11-17 22:27:14,5,,0.4112,0.4577,0.4577,,,,,,,,,,,,,,0.5719,,,,,,,,,,,-0.1027,,-0.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-03-28 22:30:39,5,,0.7783,,0.7783,,,,,0.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2017-08-18 02:01:20,5,,,,,0.8807,,,,,,,,,,0.7579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-01-25 02:31:39,5,,0.6369,0.6369,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-03-11 18:19:18,5,,0.7408,0.7408,0.7408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-06-01 21:01:44,5,,-0.3875,-0.3875,-0.3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2015-02-12 03:16:55,5,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6908,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2017-08-23 04:14:46,2,,,,,0.3182,,,,,,,,,,,,,,,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-07-21 17:14:39,5,,0.6754333333333333,0.6486,0.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-06-12 04:34:59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2015-05-07 03:11:11,3,,0.24780000000000002,0.18359999999999999,0.24780000000000002,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-09-12 20:43:10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-03-30 04:33:03,2,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-06-07 15:47:21,5,,,,,,,,,,0.7249333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-07-31 01:23:27,5,,0.679425,0.6936,0.6936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-08-16 06:50:44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2017-02-07 09:12:28,4,,0.7184,0.7184,0.7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2011-01-27 20:44:44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2017-04-03 22:31:40,5,,0.61832,0.62305,0.62305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5GUA13zYgw4_8F6qUMU_LA,2019-03-25 18:15:52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5GUA13zYgw4_8F6qUMU_LA,2017-04-25 04:48:25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2018-02-07 00:20:25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2018-05-19 17:48:46,5,,,,,,,,,,,,,,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-05-09 04:48:45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-06-29 21:01:10,5,,,,,,,,,,,0.5106,,,,0.5719,,,,,,,,,,,,,,,,0.5719,,0.5719,,,,,,0.5106,,,,,,,,,,,,,,,0.5719,,,,,,,,,,0.5719
1kVnChI4aqsPw9i2PVqkkw,2016-11-03 18:04:23,5,,0.4201,0.4201,0.4201,,,,,,0.3804,,,,,,,,,,,,,,,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4gPWSVCRzHvJ7i6LuNrCvA,2016-04-30 03:00:02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2016-05-03 04:20:43,2,,0.36665,-0.1027,0.36665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8658,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2014-06-21 19:00:43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2016-02-20 15:29:22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2017-11-02 00:50:48,5,,,,,0.4588,,,,,0.4588,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2016-03-17 04:30:59,5,,0.872,,0.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2016-02-23 05:00:28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2009-05-05 18:11:57,5,,-0.3252,-0.3252,-0.3252,,,,,-0.3252,-0.3252,,,,,-0.3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2015-02-28 16:45:40,4,,,,,,,,,,0.632225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8481,,,,,,,,0.0772,
aD490g5tyGScrxRZP_d1gw,2018-05-18 03:52:44,5,,0.50065,0.50065,0.50065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2016-09-15 03:18:32,5,,0.7096,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,0.4588,,0.4588,,,,,,,,,,,,,,,,,,,,0.2732,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2011-03-11 00:57:07,5,,,,,0.8225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2010-08-08 00:49:41,4,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2012-09-27 23:31:02,4,,,,,0.4215,,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2014-09-08 18:57:57,5,,0.13460000000000003,0.10075,0.13460000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5GUA13zYgw4_8F6qUMU_LA,2016-03-29 03:52:19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2011-11-13 23:29:47,3,,-0.04139999999999999,,-0.04139999999999999,,,,,-0.3089,,,,,,,,,,,,,,,,,,,,,,-0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2015-06-08 02:50:36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5267,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2015-02-27 23:58:48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2017-06-27 21:36:54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5994,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2018-01-01 02:41:15,4,,0.5463666666666667,0.4847,0.5463666666666667,,0.6597,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6697,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-02-16 04:44:06,1,,,,,0.4404,,,,,0.8402,,,,,0.4019,,,,0.3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1779,,,,0.4019,0.2023,,,,
5GUA13zYgw4_8F6qUMU_LA,2017-10-20 04:21:20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2017-02-16 17:08:26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-02-18 04:16:05,5,,0.47635,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pGtaxpSxxpmqPs6FAR1W_A,2010-06-30 04:32:18,2,,0.30510000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1263,,
1kVnChI4aqsPw9i2PVqkkw,2018-03-20 19:47:45,5,,,,,0.5563,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2015-03-19 04:38:34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5994,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-02-17 05:12:22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5GUA13zYgw4_8F6qUMU_LA,2019-01-16 15:55:39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369
aD490g5tyGScrxRZP_d1gw,2019-01-03 07:23:24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-03-15 03:57:53,5,,0.4847,,0.4847,,,,,,,,,,,,,,,,,,,,,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2014-03-28 21:14:38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2015-03-17 20:17:31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-05-27 21:44:13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2015-11-17 01:14:31,5,,0.51025,0.438625,0.438625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2011-06-28 04:03:04,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2755
1kVnChI4aqsPw9i2PVqkkw,2018-04-10 08:04:51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-09-30 19:26:38,1,,,,,-0.4588,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,-0.5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34,,
aD490g5tyGScrxRZP_d1gw,2016-02-09 05:26:59,5,,0.7351,0.7351,0.7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2015-09-22 06:03:15,4,,,,,,,,,,0.3182,,,,,,,,0.6697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5GUA13zYgw4_8F6qUMU_LA,2019-02-26 00:53:30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7184,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2011-11-27 22:34:10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2019-02-05 22:50:45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6728,,,,,
aD490g5tyGScrxRZP_d1gw,2019-07-10 04:09:28,5,,0.6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2016-11-18 04:06:37,5,,0.6369,0.6369,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-09-21 04:01:28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2020-01-09 04:49:48,5,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2017-01-16 00:05:38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aD490g5tyGScrxRZP_d1gw,2020-01-31 01:35:36,5,,0.23929999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2019-07-26 13:46:02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2016-01-05 18:50:13,5,,,,,,,,,,0.4588,,,,,0.54785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2020-01-26 06:33:15,4,,,,,,,0.6369,0.6369,,0.5994,0.4215,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kVnChI4aqsPw9i2PVqkkw,2021-08-28 15:25:13,5,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
